lot_id,title,url,current_bid,time_remaining,end_time,shipping_available,buyers_premium,pickup_notes,status,market_value,last_updated,my_max_bid,potential_spread,action_recommendation
https://hibid.com/lot/284826677/bean-pot?ref=lot-list,Lot 16 | bean pot,https://hibid.com/lot/284826677/bean-pot?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,26.13425,2026-02-06 00:38:38,6.29,26.13425,BUY NOW
https://hibid.com/lot/284826678/bowl?ref=lot-list,Lot 17 | bowl,https://hibid.com/lot/284826678/bowl?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,55.25049586776859,2026-02-06 00:38:38,6.56,55.25049586776859,BUY NOW
https://hibid.com/lot/284826679/vest?ref=lot-list,Lot 18 | vest,https://hibid.com/lot/284826679/vest?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,28.981875,2026-02-06 00:38:38,8.3,28.981875,BUY NOW
https://hibid.com/lot/284826680/geo-stones?ref=lot-list,Lot 19 | Geo stones,https://hibid.com/lot/284826680/geo-stones?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,37.58811023622047,2026-02-06 00:38:38,14.39,37.58811023622047,BUY NOW
https://hibid.com/lot/284826681/play-station-3?ref=lot-list,Lot 20 | Play station 3,https://hibid.com/lot/284826681/play-station-3?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,81.82396551724138,2026-02-06 00:38:38,25.36,81.82396551724138,BUY NOW
https://hibid.com/lot/284826682/art-supplies?ref=lot-list,Lot 21 | art supplies,https://hibid.com/lot/284826682/art-supplies?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,28.187339449541284,2026-02-06 00:38:38,7.74,28.187339449541284,BUY NOW
https://hibid.com/lot/284826683/elephant?ref=lot-list,Lot 22 | elephant,https://hibid.com/lot/284826683/elephant?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,28.485686274509803,2026-02-06 00:38:38,7.95,28.485686274509803,BUY NOW
https://hibid.com/lot/284826684/green-glassware?ref=lot-list,Lot 23 | green glassware,https://hibid.com/lot/284826684/green-glassware?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,25.09688524590164,2026-02-06 00:38:38,5.56,25.09688524590164,BUY NOW
https://hibid.com/lot/284826685/elephant?ref=lot-list,Lot 24 | elephant,https://hibid.com/lot/284826685/elephant?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,28.66844660194175,2026-02-06 00:38:38,8.08,28.66844660194175,BUY NOW
https://hibid.com/lot/284826686/elephants?ref=lot-list,Lot 25 | elephants,https://hibid.com/lot/284826686/elephants?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,28.66844660194175,2026-02-06 00:38:38,8.08,28.66844660194175,BUY NOW
https://hibid.com/lot/284826687/blue-water-tubes?ref=lot-list,Lot 26 | blue water tubes,https://hibid.com/lot/284826687/blue-water-tubes?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,37.11641509433962,2026-02-06 00:38:38,14.06,37.11641509433962,BUY NOW
https://hibid.com/lot/284826688/blanket?ref=lot-list,Lot 27 | blanket,https://hibid.com/lot/284826688/blanket?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,31.822764227642278,2026-02-06 00:38:38,10.31,31.822764227642278,BUY NOW
https://hibid.com/lot/284826689/novel?ref=lot-list,Lot 28 | novel,https://hibid.com/lot/284826689/novel?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,30.39198275862069,2026-02-06 00:38:38,9.3,30.39198275862069,BUY NOW
https://hibid.com/lot/284826690/mop?ref=lot-list,Lot 29 | mop,https://hibid.com/lot/284826690/mop?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,24.55170731707317,2026-02-06 00:38:38,5.17,24.55170731707317,BUY NOW
https://hibid.com/lot/284826691/elephant?ref=lot-list,Lot 30 | elephant,https://hibid.com/lot/284826691/elephant?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,28.66844660194175,2026-02-06 00:38:38,8.08,28.66844660194175,BUY NOW
https://hibid.com/lot/284826692/colored-glassware?ref=lot-list,Lot 31 | colored glassware,https://hibid.com/lot/284826692/colored-glassware?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,36.63070796460177,2026-02-06 00:38:38,13.71,36.63070796460177,BUY NOW
https://hibid.com/lot/284826693/boots?ref=lot-list,Lot 32 | boots,https://hibid.com/lot/284826693/boots?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,53.07829268292683,2026-02-06 00:38:38,5.02,53.07829268292683,BUY NOW
https://hibid.com/lot/284826694/plates?ref=lot-list,Lot 33 | plates,https://hibid.com/lot/284826694/plates?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,31.995607476635513,2026-02-06 00:38:38,10.44,31.995607476635513,BUY NOW
https://hibid.com/lot/284826695/vintage-bowl?ref=lot-list,Lot 34 | vintage bowl,https://hibid.com/lot/284826695/vintage-bowl?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,31.905968992248063,2026-02-06 00:38:38,10.37,31.905968992248063,BUY NOW
https://hibid.com/lot/284826696/bakeware?ref=lot-list,Lot 35 | bakeware,https://hibid.com/lot/284826696/bakeware?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,31.134636363636364,2026-02-06 00:38:38,9.83,31.134636363636364,BUY NOW
https://hibid.com/lot/284826697/pyrex?ref=lot-list,Lot 36 | pyrex,https://hibid.com/lot/284826697/pyrex?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,37.33842105263158,2026-02-06 00:38:38,14.21,37.33842105263158,BUY NOW
https://hibid.com/lot/284826698/elephant?ref=lot-list,Lot 37 | elephant,https://hibid.com/lot/284826698/elephant?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,28.485686274509803,2026-02-06 00:38:38,7.95,28.485686274509803,BUY NOW
https://hibid.com/lot/284826699/mixing-bowls?ref=lot-list,Lot 38 | mixing bowls,https://hibid.com/lot/284826699/mixing-bowls?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,32.90754098360656,2026-02-06 00:38:38,11.08,32.90754098360656,BUY NOW
https://hibid.com/lot/284826700/wind-chimes?ref=lot-list,Lot 39 | wind chimes,https://hibid.com/lot/284826700/wind-chimes?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,21.3874,2026-02-06 00:38:38,2.93,21.3874,BUY NOW
https://hibid.com/lot/284826701/wind-chimes?ref=lot-list,Lot 41 | wind chimes,https://hibid.com/lot/284826701/wind-chimes?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,21.78178217821782,2026-02-06 00:38:38,3.21,21.78178217821782,BUY NOW
https://hibid.com/lot/284826702/novels?ref=lot-list,Lot 42 | novels,https://hibid.com/lot/284826702/novels?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,18.77857142857143,2026-02-06 00:38:38,1.09,18.77857142857143,BUY NOW
https://hibid.com/lot/284826703/gardening-books?ref=lot-list,Lot 43 | Gardening books,https://hibid.com/lot/284826703/gardening-books?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,11.65607594936709,2026-02-06 00:38:38,0.0,11.65607594936709,IGNORE
https://hibid.com/lot/284826704/cell-phones?ref=lot-list,Lot 44 | Cell phones,https://hibid.com/lot/284826704/cell-phones?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,153.08570093457945,2026-02-06 00:38:38,75.76,153.08570093457945,BUY NOW
https://hibid.com/lot/284826705/poncho?ref=lot-list,Lot 45 | poncho,https://hibid.com/lot/284826705/poncho?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,27.145378787878787,2026-02-06 00:38:38,7.01,27.145378787878787,BUY NOW
https://hibid.com/lot/284826706/loge-cast-iron?ref=lot-list,Lot 46 | Loge cast iron,https://hibid.com/lot/284826706/loge-cast-iron?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,42.230737704918035,2026-02-06 00:38:38,17.68,42.230737704918035,BUY NOW
https://hibid.com/lot/284826707/drill-bits?ref=lot-list,Lot 47 | drill bits,https://hibid.com/lot/284826707/drill-bits?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,26.889673913043477,2026-02-06 00:38:38,6.82,26.889673913043477,BUY NOW
https://hibid.com/lot/284826708/jacket?ref=lot-list,Lot 48 | jacket,https://hibid.com/lot/284826708/jacket?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,55.664632352941176,2026-02-06 00:38:38,6.85,55.664632352941176,BUY NOW
https://hibid.com/lot/284826709/coat?ref=lot-list,Lot 49 | coat,https://hibid.com/lot/284826709/coat?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,78.2582993197279,2026-02-06 00:38:38,22.83,78.2582993197279,BUY NOW
https://hibid.com/lot/284826710/misc-hardware?ref=lot-list,Lot 50 | Misc hardware,https://hibid.com/lot/284826710/misc-hardware?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,skipped,0.0,2026-02-06 00:38:38,0.0,0.0,IGNORE
https://hibid.com/lot/284826711/coat?ref=lot-list,Lot 51 | Coat,https://hibid.com/lot/284826711/coat?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,89.40275862068965,2026-02-06 00:38:38,30.72,89.40275862068965,BUY NOW
https://hibid.com/lot/284826712/coat?ref=lot-list,Lot 52 | Coat,https://hibid.com/lot/284826712/coat?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,88.28833333333333,2026-02-06 00:38:38,29.93,88.28833333333333,BUY NOW
https://hibid.com/lot/284826713/coat?ref=lot-list,Lot 53 | Coat,https://hibid.com/lot/284826713/coat?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,87.7789928057554,2026-02-06 00:38:38,29.57,87.7789928057554,BUY NOW
https://hibid.com/lot/284826714/large-bag?ref=lot-list,Lot 54 | Large bag,https://hibid.com/lot/284826714/large-bag?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,98.63702290076336,2026-02-06 00:38:38,37.25,98.63702290076336,BUY NOW
https://hibid.com/lot/284826715/large-bag?ref=lot-list,Lot 55 | Large bag,https://hibid.com/lot/284826715/large-bag?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,98.63702290076336,2026-02-06 00:38:38,37.25,98.63702290076336,BUY NOW
https://hibid.com/lot/284826716/duffle-bag?ref=lot-list,Lot 56 | duffle bag,https://hibid.com/lot/284826716/duffle-bag?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,67.50607692307692,2026-02-06 00:38:38,15.23,67.50607692307692,BUY NOW
https://hibid.com/lot/284826717/pots?ref=lot-list,Lot 57 | pots,https://hibid.com/lot/284826717/pots?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,47.32151785714286,2026-02-06 00:38:38,21.28,47.32151785714286,BUY NOW
https://hibid.com/lot/284826718/plates?ref=lot-list,Lot 58 | plates,https://hibid.com/lot/284826718/plates?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,29.992454545454546,2026-02-06 00:38:38,9.02,29.992454545454546,BUY NOW
https://hibid.com/lot/284826719/jacket?ref=lot-list,Lot 59 | jacket,https://hibid.com/lot/284826719/jacket?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,44.631557377049184,2026-02-06 00:38:38,19.37,44.631557377049184,BUY NOW
https://hibid.com/lot/284826720/nike?ref=lot-list,Lot 60 | nike,https://hibid.com/lot/284826720/nike?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,41.45227941176471,2026-02-06 00:38:38,17.12,41.45227941176471,BUY NOW
https://hibid.com/lot/284826721/under-armour?ref=lot-list,Lot 61 | under armour,https://hibid.com/lot/284826721/under-armour?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,18.249782608695654,2026-02-06 00:38:38,0.71,18.249782608695654,BUY NOW
https://hibid.com/lot/284826722/elephants?ref=lot-list,Lot 62 | elephants,https://hibid.com/lot/284826722/elephants?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,22.55548076923077,2026-02-06 00:38:38,3.76,22.55548076923077,BUY NOW
https://hibid.com/lot/284826723/wall-decor?ref=lot-list,Lot 63 | wall decor,https://hibid.com/lot/284826723/wall-decor?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,15.74,2026-02-06 00:38:38,0.0,15.74,IGNORE
https://hibid.com/lot/284826724/towels?ref=lot-list,Lot 64 | towels,https://hibid.com/lot/284826724/towels?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,35.967540983606554,2026-02-06 00:38:38,13.25,35.967540983606554,BUY NOW
https://hibid.com/lot/284826725/novels?ref=lot-list,Lot 65 | novels,https://hibid.com/lot/284826725/novels?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,25.804653465346536,2026-02-06 00:38:38,6.06,25.804653465346536,BUY NOW
https://hibid.com/lot/284826726/novels?ref=lot-list,Lot 66 | novels,https://hibid.com/lot/284826726/novels?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,25.615196078431374,2026-02-06 00:38:38,5.92,25.615196078431374,BUY NOW
https://hibid.com/lot/284826727/cresent-wrenches?ref=lot-list,Lot 67 | cresent wrenches,https://hibid.com/lot/284826727/cresent-wrenches?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,19.680531914893617,2026-02-06 00:38:38,1.73,19.680531914893617,BUY NOW
https://hibid.com/lot/284826728/screw-drivers?ref=lot-list,Lot 68 | screw drivers,https://hibid.com/lot/284826728/screw-drivers?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,20.984845360824742,2026-02-06 00:38:38,2.65,20.984845360824742,BUY NOW
https://hibid.com/lot/284826729/cresent-wrenches?ref=lot-list,Lot 69 | cresent wrenches,https://hibid.com/lot/284826729/cresent-wrenches?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,19.680531914893617,2026-02-06 00:38:38,1.73,19.680531914893617,BUY NOW
https://hibid.com/lot/284826730/vice-grips?ref=lot-list,Lot 70 | vice grips,https://hibid.com/lot/284826730/vice-grips?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,18.390416666666667,2026-02-06 00:38:38,0.81,18.390416666666667,BUY NOW
https://hibid.com/lot/284826731/wire-cutters?ref=lot-list,Lot 71 | wire cutters,https://hibid.com/lot/284826731/wire-cutters?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,24.166627906976743,2026-02-06 00:38:38,4.9,24.166627906976743,BUY NOW
https://hibid.com/lot/284826732/pliers?ref=lot-list,Lot 72 | pliers,https://hibid.com/lot/284826732/pliers?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,28.792596153846155,2026-02-06 00:38:38,8.17,28.792596153846155,BUY NOW
https://hibid.com/lot/284826733/tape-measures?ref=lot-list,Lot 73 | tape measures,https://hibid.com/lot/284826733/tape-measures?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,27.545,2026-02-06 00:38:38,7.29,27.545,BUY NOW
https://hibid.com/lot/284826734/allen-wrenches-bits?ref=lot-list,Lot 74 | allen wrenches bits,https://hibid.com/lot/284826734/allen-wrenches-bits?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,21.22694117647059,2026-02-06 00:38:38,2.82,21.22694117647059,BUY NOW
https://hibid.com/lot/284826735/misc-tools-hammers?ref=lot-list,Lot 75 | misc tools hammers,https://hibid.com/lot/284826735/misc-tools-hammers?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,skipped,0.0,2026-02-06 00:38:38,0.0,0.0,IGNORE
https://hibid.com/lot/284826736/dewalt-bag?ref=lot-list,Lot 76 | dewalt bag,https://hibid.com/lot/284826736/dewalt-bag?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,26.671375,2026-02-06 00:38:38,6.67,26.671375,BUY NOW
https://hibid.com/lot/284826737/elephant-art?ref=lot-list,Lot 77 | elephant art,https://hibid.com/lot/284826737/elephant-art?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,33.18435897435897,2026-02-06 00:38:38,11.28,33.18435897435897,BUY NOW
https://hibid.com/lot/284826738/eplance?ref=lot-list,Lot 78 | Eplance,https://hibid.com/lot/284826738/eplance?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,20.0,2026-02-06 00:38:38,1.95,20.0,BUY NOW
https://hibid.com/lot/284826739/hoodie?ref=lot-list,Lot 79 | hoodie,https://hibid.com/lot/284826739/hoodie?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,44.06503937007874,2026-02-06 00:38:38,18.97,44.06503937007874,BUY NOW
https://hibid.com/lot/284826740/bag?ref=lot-list,Lot 80 | bag,https://hibid.com/lot/284826740/bag?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,130.15205607476636,2026-02-06 00:38:38,59.54,130.15205607476636,BUY NOW
https://hibid.com/lot/284826741/bag?ref=lot-list,Lot 81 | bag,https://hibid.com/lot/284826741/bag?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,136.12284403669724,2026-02-06 00:38:38,63.76,136.12284403669724,BUY NOW
https://hibid.com/lot/284826742/gnomes?ref=lot-list,Lot 82 | gnomes,https://hibid.com/lot/284826742/gnomes?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,65.5733606557377,2026-02-06 00:38:38,13.86,65.5733606557377,BUY NOW
https://hibid.com/lot/284826743/halloween-decor?ref=lot-list,Lot 83 | Halloween decor,https://hibid.com/lot/284826743/halloween-decor?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,23.318073394495414,2026-02-06 00:38:38,4.3,23.318073394495414,BUY NOW
https://hibid.com/lot/284826744/pokemon-medalion?ref=lot-list,Lot 84 | Pokemon medalion,https://hibid.com/lot/284826744/pokemon-medalion?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,76.44733333333333,2026-02-06 00:38:38,21.55,76.44733333333333,BUY NOW
https://hibid.com/lot/284826745/xv-challenger?ref=lot-list,Lot 85 | XV Challenger,https://hibid.com/lot/284826745/xv-challenger?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,119.12262711864408,2026-02-06 00:38:38,51.74,119.12262711864408,BUY NOW
https://hibid.com/lot/284826746/bake-dishes?ref=lot-list,Lot 86 | bake dishes,https://hibid.com/lot/284826746/bake-dishes?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,19.28900826446281,2026-02-06 00:38:38,1.45,19.28900826446281,BUY NOW
https://hibid.com/lot/284826747/chain-saw?ref=lot-list,Lot 87 | Chain saw,https://hibid.com/lot/284826747/chain-saw?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,132.41171717171719,2026-02-06 00:38:38,61.14,132.41171717171719,BUY NOW
https://hibid.com/lot/284826748/cement-tools?ref=lot-list,Lot 88 | cement tools,https://hibid.com/lot/284826748/cement-tools?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,30.09060606060606,2026-02-06 00:38:38,9.09,30.09060606060606,BUY NOW
https://hibid.com/lot/284826749/floats?ref=lot-list,Lot 89 | Floats,https://hibid.com/lot/284826749/floats?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,61.31961538461538,2026-02-06 00:38:38,10.85,61.31961538461538,BUY NOW
https://hibid.com/lot/284826750/hand-tools?ref=lot-list,Lot 90 | hand tools,https://hibid.com/lot/284826750/hand-tools?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,47.7672,2026-02-06 00:38:38,21.59,47.7672,BUY NOW
https://hibid.com/lot/284826751/brass-shoes?ref=lot-list,Lot 91 | brass shoes,https://hibid.com/lot/284826751/brass-shoes?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,21.46109243697479,2026-02-06 00:38:38,2.98,21.46109243697479,BUY NOW
https://hibid.com/lot/284826752/watch?ref=lot-list,Lot 92 | watch,https://hibid.com/lot/284826752/watch?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,240.77786885245902,2026-02-06 00:38:38,121.37,240.77786885245902,BUY NOW
https://hibid.com/lot/284826753/watch?ref=lot-list,Lot 93 | watch,https://hibid.com/lot/284826753/watch?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,248.5807627118644,2026-02-06 00:38:38,125.3,248.5807627118644,BUY NOW
https://hibid.com/lot/284826754/dolphins?ref=lot-list,Lot 94 | dolphins,https://hibid.com/lot/284826754/dolphins?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,13.19923076923077,2026-02-06 00:38:38,0.0,13.19923076923077,IGNORE
https://hibid.com/lot/284826755/green-vases?ref=lot-list,Lot 95 | green vases,https://hibid.com/lot/284826755/green-vases?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,42.314745762711865,2026-02-06 00:38:38,17.73,42.314745762711865,BUY NOW
https://hibid.com/lot/284826756/plates?ref=lot-list,Lot 96 | plates,https://hibid.com/lot/284826756/plates?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,18.656347826086957,2026-02-06 00:38:38,1.0,18.656347826086957,BUY NOW
https://hibid.com/lot/284826757/line-wrenches?ref=lot-list,Lot 97 | line wrenches,https://hibid.com/lot/284826757/line-wrenches?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,32.96094736842105,2026-02-06 00:38:38,11.12,32.96094736842105,BUY NOW
https://hibid.com/lot/284826758/fila?ref=lot-list,Lot 98 | fila,https://hibid.com/lot/284826758/fila?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,33.801162790697674,2026-02-06 00:38:38,11.71,33.801162790697674,BUY NOW
https://hibid.com/lot/284826759/tommy-hilfiger?ref=lot-list,Lot 99 | tommy hilfiger,https://hibid.com/lot/284826759/tommy-hilfiger?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,30.19397014925373,2026-02-06 00:38:38,9.16,30.19397014925373,BUY NOW
https://hibid.com/lot/284826760/adidas?ref=lot-list,Lot 100 | adidas,https://hibid.com/lot/284826760/adidas?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,43.59269841269841,2026-02-06 00:38:38,18.64,43.59269841269841,BUY NOW
https://hibid.com/lot/284826761/drum-set?ref=lot-list,Lot 101 | Drum Set,https://hibid.com/lot/284826761/drum-set?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,173.10587155963302,2026-02-06 00:38:38,89.92,173.10587155963302,BUY NOW
https://hibid.com/lot/283919218/green-christmas-china?ref=lot-list,Lot 764 | Green Christmas China,https://hibid.com/lot/283919218/green-christmas-china?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,45.5951,2026-02-05 05:01:04,20.06,45.5951,BUY NOW
https://hibid.com/lot/283919217/christmas-china?ref=lot-list,Lot 763 | Christmas china,https://hibid.com/lot/283919217/christmas-china?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,25.09349593495935,2026-02-05 05:01:00,5.55,25.09349593495935,BUY NOW
https://hibid.com/lot/283919216/lefton-christmas-china?ref=lot-list,Lot 762 | Lefton Christmas china,https://hibid.com/lot/283919216/lefton-christmas-china?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,17.19569105691057,2026-02-05 05:00:56,0.0,17.19569105691057,IGNORE
https://hibid.com/lot/283919215/christmas-figures?ref=lot-list,Lot 761 | Christmas figures,https://hibid.com/lot/283919215/christmas-figures?ref=lot-list,0.0,Unknown,Unknown,0,0.15,,valued,21.46867256637168,2026-02-05 05:00:53,2.99,21.46867256637168,BUY NOW
